Site,LICOR_number,Patch,CO2_Flux,CO2_Flux_cell,CO2_Flux_chl.a,Temp_aq,Light,Volume,Cell_count,Chl.a,CO2_sample,CO2_reference,H2O_sample,H2O_reference,CO2_a,H2O_a,Flow,Light,CO2_match_time,H2O_match_time
Watson,LI_32,Patch_2,0.000220503,1.32137E-10,0.000102262,3.92393,1200.01,15,"111,250",0.14375,420.004,420.853,7.46153,6.75788,420.392,7.47388,400.011,1200.01,12.2,12.1
Watson,LI_32,Patch_2,0.000201174,1.20554E-10,9.32982E-05,3.88639,899.733,15,"111,250",0.14375,420.073,420.862,7.4502,6.77425,420.36,7.4621,400.012,899.733,0.9,0.9
Watson,LI_32,Patch_2,0.000142426,8.53489E-11,6.60526E-05,3.80913,600.026,15,"111,250",0.14375,420.002,420.639,7.42985,6.76606,420.289,7.44191,399.938,600.026,4.9,4.9
Watson,LI_32,Patch_2,0.000141892,8.50291E-11,6.58052E-05,3.73441,299.707,15,"111,250",0.14375,419.974,420.603,7.39588,6.74756,420.26,7.4082,400.042,299.707,8.9,8.9
Watson,LI_32,Patch_2,-5.27621E-05,-3.16177E-11,-2.44694E-05,3.65176,99.9555,15,"111,250",0.14375,420.021,420.15,7.45538,6.83891,420.308,7.46724,400.091,99.9555,12.9,12.9
Watson,LI_32,Patch_2,-5.42508E-05,-3.25098E-11,-2.51598E-05,3.62858,0.0500071,15,"111,250",0.14375,419.982,420.111,7.44917,6.82377,420.327,7.46023,399.997,0.0500071,1.6,1.6
Watson,LI_30,Patch_4,0.000342956,8.31409E-11,8.18463E-05,3.85136,2999.35,15,275000,0.27935,418.864,419.994,7.46988,6.82377,419.137,7.47258,400.028,2999.35,7.2,20.2
Watson,LI_30,Patch_4,0.000272227,6.59944E-11,6.49668E-05,3.93818,2500.16,15,275000,0.27935,418.983,419.947,7.51901,6.84778,419.256,7.52132,399.96,2500.16,11.2,24.3
Watson,LI_30,Patch_4,0.000282152,6.84006E-11,6.73355E-05,3.94736,1999.96,15,275000,0.27935,419.004,419.975,7.47942,6.83765,419.265,7.48365,403.035,1999.96,0.2,0.1
Watson,LI_30,Patch_4,0.000294348,7.1357E-11,7.02458E-05,3.90683,1499.85,15,275000,0.27935,418.967,420.003,7.54225,6.83135,419.227,7.54598,399.987,1499.85,4.2,4.1
Watson,LI_30,Patch_4,0.000277119,6.71804E-11,6.61342E-05,3.88104,1200.09,15,275000,0.27935,418.959,419.957,7.54668,6.82349,419.22,7.55038,400.051,1200.09,8.2,8.1
Watson,LI_30,Patch_4,0.000237848,5.76602E-11,5.67624E-05,3.87207,899.748,15,275000,0.27935,419.03,419.93,7.51998,6.79709,419.291,7.52389,399.885,899.748,12.3,12.2
Watson,LI_30,Patch_4,0.0002458,5.95879E-11,5.866E-05,3.8273,599.904,15,275000,0.27935,419.044,419.963,7.48614,6.76489,419.335,7.49137,400.01,599.904,1,0.9
Watson,LI_30,Patch_4,0.000224734,5.4481E-11,5.36326E-05,3.8578,300.107,15,275000,0.27935,419.198,420.058,7.47073,6.76435,419.49,7.47608,400.126,300.107,5.1,4.9
Watson,LI_30,Patch_4,6.69974E-05,1.62418E-11,1.59889E-05,3.8493,100.347,15,275000,0.27935,419.579,420.038,7.46825,6.77868,419.871,7.47362,399.999,100.347,9.1,8.9
Watson,LI_30,Patch_4,-7.5717E-05,-1.83556E-11,-1.80698E-05,3.86322,0.0500071,15,275000,0.27935,419.884,419.987,7.4754,6.78446,420.176,7.48072,399.985,0.0500071,13.1,13
Watson,LI_28,Patch_5,0.000237117,6.79904E-11,0.000145225,4.2916,3000.43,15,"232,500",0.10885,419.967,420.822,7.39698,6.7771,420.405,7.40417,400.041,3000.43,3.1,3.2
Watson,LI_28,Patch_5,0.000300935,8.62896E-11,0.000184312,4.35812,2500.15,15,"232,500",0.10885,419.983,420.987,7.35667,6.76171,420.421,7.36416,400.033,2500.15,7.1,7.2
Watson,LI_28,Patch_5,0.00027846,7.98452E-11,0.000170547,4.37193,2000.14,15,"232,500",0.10885,419.926,420.871,7.33408,6.74597,420.364,7.34175,399.964,2000.14,11.1,11.2
Watson,LI_28,Patch_5,0.000166598,4.777E-11,0.000102035,4.35917,1499.93,15,"232,500",0.10885,420.235,420.874,7.28236,6.74862,420.6,7.28996,403.328,1499.93,0.1,0.1
Watson,LI_28,Patch_5,0.000260965,7.48286E-11,0.000159831,4.32379,1200,15,"232,500",0.10885,419.999,420.873,7.31348,6.78992,420.363,7.32085,399.955,1200,4.1,4.1
Watson,LI_28,Patch_5,0.000282479,8.09976E-11,0.000173008,4.30521,900.199,15,"232,500",0.10885,419.942,420.867,7.29299,6.77584,420.306,7.30052,399.981,900.199,8.1,8.2
Watson,LI_28,Patch_5,0.00027662,7.93176E-11,0.00016942,4.18055,599.981,15,"232,500",0.10885,420.009,420.915,7.27588,6.76899,420.373,7.28354,400.005,599.981,12.2,12.2
Watson,LI_28,Patch_5,0.00023245,6.66523E-11,0.000142367,4.09378,300.286,15,"232,500",0.10885,419.94,420.732,7.25533,6.75703,420.258,7.26102,399.938,300.286,0.9,0.9
Watson,LI_28,Patch_5,4.01049E-05,1.14996E-11,2.45628E-05,4.05815,99.9645,15,"232,500",0.10885,419.964,420.274,7.24571,6.74988,420.281,7.25147,400.051,99.9645,4.9,4.9
Watson,LI_28,Patch_5,-9.25325E-05,-2.65326E-11,-5.66728E-05,4.03594,0.0500071,15,"232,500",0.10885,419.985,419.952,7.24528,6.77666,420.303,7.25105,400.141,0.0500071,8.9,8.9
Watson,LI_27,Patch_6,0.000336008,2.93296E-11,0.00083897,3.95132,2999.93,15,"763,750",0.0267,419.998,421.307,7.95898,6.85074,420.54,7.96441,400.101,2999.93,8,8.2
Watson,LI_27,Patch_6,0.000350231,3.05712E-11,0.000874484,3.8581,2500.52,15,"763,750",0.0267,420.026,421.39,7.9418,6.78772,420.569,7.94738,400.092,2500.52,12.1,12.2
Watson,LI_27,Patch_6,0.000377345,3.2938E-11,0.000942186,3.7763,1999.85,15,"763,750",0.0267,419.916,421.345,7.90858,6.76119,420.403,7.91544,400.005,1999.85,0.8,0.8
Watson,LI_27,Patch_6,0.000361865,3.15867E-11,0.000903533,3.70721,1500.31,15,"763,750",0.0267,419.995,421.384,7.887,6.74263,420.482,7.89404,400.05,1500.31,4.8,4.9
Watson,LI_27,Patch_6,0.000369287,3.22346E-11,0.000922066,3.66317,1199.95,15,"763,750",0.0267,419.943,421.333,7.86478,6.76203,420.43,7.872,399.992,1199.95,8.9,8.9
Watson,LI_27,Patch_6,0.000378282,3.30197E-11,0.000944524,3.62086,900.185,15,"763,750",0.0267,419.981,421.384,7.82728,6.74671,420.468,7.83482,400.044,900.185,12.9,12.9
Watson,LI_27,Patch_6,0.000319272,2.78688E-11,0.000797183,3.60436,600.131,15,"763,750",0.0267,420.014,421.251,7.79998,6.76356,420.478,7.80737,399.956,600.131,1.6,1.6
Watson,LI_27,Patch_6,0.00028161,2.45813E-11,0.000703146,3.5984,299.985,15,"763,750",0.0267,419.967,421.105,7.78482,6.75946,420.431,7.79233,400.012,299.985,5.7,5.6
Watson,LI_27,Patch_6,0.000112337,9.80576E-12,0.000280493,3.55949,99.9466,15,"763,750",0.0267,420.009,420.717,7.77446,6.76536,420.473,7.78205,399.993,99.9466,9.7,9.6
Watson,LI_27,Patch_6,-0.000128567,-1.12224E-11,-0.000321017,3.5997,0.0500071,15,"763,750",0.0267,419.964,420.066,7.74863,6.74822,420.428,7.75644,400.001,0.0500071,13.7,13.6
Watson,LI_29,Patch_7,0.000217126,2.72471E-11,0.000437974,3.88107,3000.23,15,"531,250",0.03305,420.038,420.799,7.33274,6.81684,420.272,7.33569,400.083,3000.23,9,13.5
Watson,LI_29,Patch_7,0.000252241,3.16538E-11,0.000508807,3.89255,2499.97,15,"531,250",0.03305,419.983,420.831,7.35846,6.84477,420.217,7.36122,399.964,2499.97,13.1,17.5
Watson,LI_29,Patch_7,0.000270401,3.39327E-11,0.000545439,3.8754,2000.13,15,"531,250",0.03305,419.987,420.885,7.36082,6.83599,420.261,7.36454,400.035,2000.13,1.6,1.8
Watson,LI_29,Patch_7,0.00028202,3.53907E-11,0.000568875,3.87016,1500.08,15,"531,250",0.03305,419.998,420.927,7.38092,6.85162,420.272,7.38448,400.004,1500.08,5.7,5.8
Watson,LI_29,Patch_7,0.000291925,3.66337E-11,0.000588854,3.88885,1199.83,15,"531,250",0.03305,419.954,420.91,7.39092,6.85628,420.227,7.39441,400.004,1199.83,9.7,9.8
Watson,LI_29,Patch_7,0.000327686,4.11213E-11,0.00066099,3.86244,900.212,15,"531,250",0.03305,419.95,420.998,7.38089,6.83961,420.223,7.38446,400.105,900.212,13.7,13.8
Watson,LI_29,Patch_7,0.000318507,3.99695E-11,0.000642475,3.86765,599.558,15,"531,250",0.03305,419.977,421.003,7.3862,6.84338,420.28,7.3907,399.968,599.558,2.3,2.4
Watson,LI_29,Patch_7,0.000259935,3.26192E-11,0.000524326,3.89245,300.296,15,"531,250",0.03305,419.923,420.802,7.37796,6.83619,420.226,7.38252,400.018,300.296,6.3,6.4
Watson,LI_29,Patch_7,8.34497E-05,1.04721E-11,0.00016833,3.88242,99.6438,15,"531,250",0.03305,419.971,420.406,7.39096,6.85589,420.274,7.39542,400.022,99.6438,10.3,10.5
Watson,LI_29,Patch_7,-6.22401E-05,-7.81053E-12,-0.000125547,3.8799,0.0500071,15,"531,250",0.03305,419.954,420.024,7.39032,6.85706,420.257,7.39478,399.97,0.0500071,14.4,14.5
Watson,LI_33,Patch_8,0.000267277,9.83087E-11,0.000911429,3.84787,3000.06,15,"181,250",0.01955,420.041,421.033,7.6086,6.84347,420.928,7.62857,400.025,3000.06,14.5,14.5
Watson,LI_33,Patch_8,0.000178619,6.56989E-11,0.000609101,3.81091,2500.15,15,"181,250",0.01955,420.071,420.835,7.58305,6.83285,420.879,7.60448,400.083,2500.15,3.2,3.2
Watson,LI_33,Patch_8,0.000262959,9.67207E-11,0.000896707,3.79196,2000.18,15,"181,250",0.01955,419.987,420.948,7.55912,6.84146,420.795,7.58074,400.062,2000.18,7.2,7.2
Watson,LI_33,Patch_8,0.000230717,8.48614E-11,0.000786758,3.78368,1500.16,15,"181,250",0.01955,420.027,420.9,7.54568,6.84565,420.835,7.56741,400.041,1500.16,11.2,11.2
Watson,LI_33,Patch_8,0.000226053,8.31458E-11,0.000770853,3.76723,1199.67,15,"181,250",0.01955,420.127,420.985,7.53958,6.84752,420.932,7.55943,400.066,1199.67,0.5,0.6
Watson,LI_33,Patch_8,0.000230856,8.49127E-11,0.000787234,3.78838,899.882,15,"181,250",0.01955,419.98,420.843,7.51623,6.84052,420.784,7.53626,400.052,899.882,4.5,4.6
Watson,LI_33,Patch_8,0.000199335,7.33188E-11,0.000679746,3.76892,599.965,15,"181,250",0.01955,420.028,420.808,7.49689,6.83131,420.832,7.51708,400.01,599.965,8.6,8.7
Watson,LI_33,Patch_8,0.000145187,5.3402E-11,0.000495095,3.75858,300.018,15,"181,250",0.01955,420.012,420.652,7.488,6.83347,420.816,7.50826,399.946,300.018,12.6,12.7
Watson,LI_33,Patch_8,5.30904E-05,1.95275E-11,0.000181042,3.81274,99.8252,15,"181,250",0.01955,419.993,420.4,7.48354,6.83538,420.743,7.50258,400.004,99.8252,1.3,1.3
Watson,LI_33,Patch_8,-9.2397E-05,-3.39851E-11,-0.000315079,3.84753,0.0500071,15,"181,250",0.01955,420.036,420.074,7.47208,6.83653,420.786,7.49121,400.05,0.0500071,5.4,5.4
Watson,LI_31,Patch_9,0.00016397,3.83554E-11,0.000273283,4.04222,3000.03,15,"285,000",0.04,419.961,420.626,7.45703,6.85398,420.682,7.4774,400.082,3000.03,6.4,17.5
Watson,LI_31,Patch_9,0.000145969,3.41448E-11,0.000243282,3.90372,2500.14,15,"285,000",0.04,419.996,420.623,7.47517,6.85576,420.718,7.4954,400.035,2500.14,10.4,21.6
Watson,LI_31,Patch_9,7.6548E-05,1.7906E-11,0.00012758,3.80171,2000.04,15,"285,000",0.04,420,420.467,7.44956,6.79811,420.721,7.46998,400.068,2000.04,14.4,25.6
Watson,LI_31,Patch_9,8.76925E-05,2.05129E-11,0.000146154,3.68792,1500.6,15,"285,000",0.04,420.066,420.56,7.45577,6.80648,420.739,7.47351,400.045,1500.6,3.1,3.1
Watson,LI_31,Patch_9,0.000138563,3.24125E-11,0.000230939,3.65933,1200.12,15,"285,000",0.04,419.996,420.615,7.44917,6.80502,420.669,7.46696,399.976,1200.12,7.2,7.1
Watson,LI_31,Patch_9,0.000184242,4.30975E-11,0.00030707,3.63972,900.174,15,"285,000",0.04,419.954,420.686,7.45162,6.81018,420.627,7.46939,400.002,900.174,11.2,11.2
Watson,LI_31,Patch_9,2.59858E-05,6.07854E-12,4.33096E-05,3.71005,600.237,15,"285,000",0.04,420.246,420.579,7.43981,6.80653,420.776,7.45814,400.571,600.237,0.1,0.1
Watson,LI_31,Patch_9,9.40659E-05,2.20037E-11,0.000156776,3.69214,300.237,15,"285,000",0.04,420.065,420.569,7.43915,6.80378,420.594,7.45749,400.105,300.237,4.1,4.1
Watson,LI_31,Patch_9,1.22094E-05,2.85601E-12,2.03491E-05,3.67687,100.006,15,"285,000",0.04,419.968,420.265,7.4318,6.802,420.497,7.4502,399.998,100.006,8.2,8.2
Watson,LI_31,Patch_9,-0.000121098,-2.8327E-11,-0.00020183,3.64251,0.0500071,15,"285,000",0.04,420.033,419.994,7.42671,6.80364,420.562,7.44514,400.101,0.0500071,12.2,12.2
Yellow_Aster,LI_21,Patch_1,0.000329305,1.17086E-10,0.000343294,3.80931,2999.62,15,"187,500",0.06395,420.059,421.004,7.11937,6.83167,421.312,7.14489,399.99,2999.62,4.9,20.6
Yellow_Aster,LI_21,Patch_1,0.000396714,1.41054E-10,0.000413567,3.75146,2500.16,15,"187,500",0.06395,419.962,421.078,7.12102,6.8264,421.214,7.14653,400.162,2500.16,8.9,24.7
Yellow_Aster,LI_21,Patch_1,0.000343196,1.22025E-10,0.000357775,3.74151,1999.9,15,"187,500",0.06395,420.035,421.005,7.10895,6.84412,421.287,7.13455,400.011,1999.9,12.9,28.7
Yellow_Aster,LI_21,Patch_1,0.000385455,1.37051E-10,0.000401829,3.75672,1499.86,15,"187,500",0.06395,419.965,421.041,7.09539,6.82892,421.159,7.11823,400.143,1499.86,2.5,2.4
Yellow_Aster,LI_21,Patch_1,0.000293654,1.0441E-10,0.000306129,3.81091,1200.02,15,"187,500",0.06395,420.061,420.904,7.09929,6.84164,421.256,7.1221,400.075,1200.02,6.5,6.4
Yellow_Aster,LI_21,Patch_1,0.000355748,1.26488E-10,0.00037086,3.80496,900.274,15,"187,500",0.06395,419.999,421.011,7.14523,6.85509,421.194,7.16769,400.047,900.274,10.5,10.5
Yellow_Aster,LI_21,Patch_1,0.000316246,1.12443E-10,0.000329681,3.85271,599.993,15,"187,500",0.06395,420.061,420.984,7.14903,6.83653,421.256,7.17147,399.914,599.993,14.5,14.5
Yellow_Aster,LI_21,Patch_1,0.000301178,1.07086E-10,0.000313973,3.8514,299.646,15,"187,500",0.06395,419.917,420.82,7.17329,6.81904,421.059,7.19462,399.881,299.646,3,3.2
Yellow_Aster,LI_21,Patch_1,0.000101746,3.61764E-11,0.000106069,3.83403,99.9687,15,"187,500",0.06395,419.936,420.344,7.20873,6.84552,421.078,7.22978,399.997,99.9687,7.1,7.2
Yellow_Aster,LI_21,Patch_1,-0.000114564,-4.07339E-11,-0.000119431,3.79945,0.0500071,15,"187,500",0.06395,420.059,419.93,7.19165,6.81983,421.201,7.21284,400.129,0.0500071,11.1,11.2
Yellow_Aster,LI_22,Patch_2,0.000224254,6.8737E-11,0.000379449,3.84401,2999.89,15,"217,500",0.0394,419.983,420.729,7.26926,6.83181,420.734,7.29082,399.788,2999.89,0.6,0.6
Yellow_Aster,LI_22,Patch_2,0.000278505,8.53655E-11,0.000471244,3.92054,2499.64,15,"217,500",0.0394,419.98,420.863,7.26132,6.82033,420.732,7.28294,399.899,2499.64,4.6,4.7
Yellow_Aster,LI_22,Patch_2,0.000260603,7.98783E-11,0.000440953,3.86874,2000.19,15,"217,500",0.0394,420.056,420.89,7.22342,6.79203,420.808,7.24532,400.021,2000.19,8.6,8.7
Yellow_Aster,LI_22,Patch_2,0.000309162,9.47622E-11,0.000523116,3.81549,1500.17,15,"217,500",0.0394,420.029,420.986,7.19187,6.75635,420.781,7.21402,400.083,1500.17,12.7,12.7
Yellow_Aster,LI_22,Patch_2,0.00034733,1.06461E-10,0.000587699,3.75448,1200.18,15,"217,500",0.0394,419.998,421.038,7.15794,6.7519,420.768,7.18006,400.042,1200.18,1.3,1.4
Yellow_Aster,LI_22,Patch_2,0.000308353,9.45143E-11,0.000521748,3.75163,899.977,15,"217,500",0.0394,420.004,420.936,7.16543,6.78501,420.774,7.1875,399.903,899.977,5.3,5.4
Yellow_Aster,LI_22,Patch_2,0.00021652,6.63663E-11,0.000366362,3.70187,600.301,15,"217,500",0.0394,420.005,420.702,7.11961,6.75077,420.775,7.14202,400.241,600.301,9.5,9.5
Yellow_Aster,LI_22,Patch_2,0.000194098,5.94936E-11,0.000328423,3.67007,299.969,15,"217,500",0.0394,419.974,420.611,7.11088,6.75212,420.744,7.13335,399.995,299.969,13.5,13.6
Yellow_Aster,LI_22,Patch_2,-3.09068E-05,-9.47336E-12,-5.22958E-05,3.70799,100.024,15,"217,500",0.0394,420.008,420.076,7.11821,6.77481,420.726,7.13935,400.012,100.024,2.2,2.2
Yellow_Aster,LI_22,Patch_2,-9.32805E-05,-2.85917E-11,-0.000157835,3.77536,0.0500071,15,"217,500",0.0394,420.053,419.962,7.1106,6.77454,420.771,7.13179,400.047,0.0500071,6.3,6.3
Yellow_Aster,LI_23,Patch_3,0.000284696,6.65956E-11,0.00023288,3.85113,3000.25,15,"285,000",0.0815,419.915,420.836,7.32661,6.83226,420.553,7.34032,399.92,3000.25,0.9,0.9
Yellow_Aster,LI_23,Patch_3,0.000215356,5.03757E-11,0.00017616,3.77929,2499.52,15,"285,000",0.0815,420.105,420.856,7.32246,6.8201,420.743,7.3362,399.993,2499.52,4.9,4.9
Yellow_Aster,LI_23,Patch_3,0.000304942,7.13314E-11,0.000249441,3.73351,2000.3,15,"285,000",0.0815,420.087,421.066,7.29063,6.77893,420.725,7.30461,399.943,2000.3,9.1,9.1
Yellow_Aster,LI_23,Patch_3,0.000333809,7.80839E-11,0.000273054,3.78964,1499.83,15,"285,000",0.0815,419.82,420.869,7.25352,6.74589,420.458,7.26779,400.092,1499.83,13.1,13.1
Yellow_Aster,LI_23,Patch_3,0.000256856,6.00834E-11,0.000210108,3.73332,1200.14,15,"285,000",0.0815,420.06,420.915,7.25002,6.74721,420.672,7.26581,399.934,1200.14,1.7,1.8
Yellow_Aster,LI_23,Patch_3,0.000299848,7.01398E-11,0.000245274,3.70947,900.119,15,"285,000",0.0815,419.967,420.925,7.26057,6.76759,420.578,7.27629,400.09,900.119,5.8,5.8
Yellow_Aster,LI_23,Patch_3,0.000236362,5.52894E-11,0.000193343,3.71071,599.908,15,"285,000",0.0815,419.969,420.767,7.25169,6.76178,420.58,7.26747,400.105,599.908,9.8,9.8
Yellow_Aster,LI_23,Patch_3,0.000166433,3.89318E-11,0.000136142,3.63928,299.775,15,"285,000",0.0815,419.973,420.591,7.2569,6.77969,420.584,7.27264,399.965,299.775,13.8,13.8
Yellow_Aster,LI_23,Patch_3,3.39154E-05,7.93343E-12,2.77427E-05,3.612,100.089,15,"285,000",0.0815,420.048,420.338,7.22868,6.74365,420.617,7.24613,400.037,100.089,2.5,2.5
Yellow_Aster,LI_23,Patch_3,-9.767E-05,-2.28468E-11,-7.98937E-05,3.67114,0.0500071,15,"285,000",0.0815,419.992,419.943,7.2498,6.78839,420.561,7.2671,399.953,0.0500071,6.6,6.6
Yellow_Aster,LI_24,Patch_4,0.000110135,5.19811E-11,0.000475231,4.07097,3000.13,15,141250,0.01545,419.988,420.5,7.38411,6.82465,420.612,7.39722,400.075,3000.13,14.9,15
Yellow_Aster,LI_24,Patch_4,0.000106088,5.00709E-11,0.000457768,4.01306,2499.91,15,141250,0.01545,419.983,420.487,7.37672,6.81251,420.476,7.39104,399.908,2499.91,3.2,3.2
Yellow_Aster,LI_24,Patch_4,7.59319E-05,3.58381E-11,0.000327646,3.98727,1999.92,15,141250,0.01545,419.971,420.406,7.36804,6.78867,420.464,7.38243,399.904,1999.92,7.3,7.2
Yellow_Aster,LI_24,Patch_4,8.95836E-05,4.22813E-11,0.000386553,3.94639,1500.41,15,141250,0.01545,419.966,420.436,7.33927,6.75757,420.459,7.35388,400.106,1500.41,11.3,11.3
Yellow_Aster,LI_24,Patch_4,6.9833E-05,3.29595E-11,0.000301329,3.89918,1200.31,15,141250,0.01545,420.026,420.431,7.29606,6.74954,420.515,7.31084,401.893,1200.31,0.1,0.1
Yellow_Aster,LI_24,Patch_4,9.60403E-05,4.53288E-11,0.000414413,3.86187,899.806,15,141250,0.01545,419.983,420.453,7.2942,6.75082,420.472,7.309,399.98,899.806,4.1,4.2
Yellow_Aster,LI_24,Patch_4,6.48699E-05,3.06171E-11,0.000279913,3.88977,599.96,15,141250,0.01545,420.042,420.428,7.30368,6.77471,420.532,7.3184,399.998,599.96,8.1,8.2
Yellow_Aster,LI_24,Patch_4,8.03533E-05,3.79249E-11,0.000346724,3.90422,300.028,15,141250,0.01545,419.962,420.386,7.2844,6.75707,420.452,7.29928,399.934,300.028,12.2,12.2
Yellow_Aster,LI_24,Patch_4,-3.25225E-07,-1.53498E-13,-1.40334E-06,3.89343,99.9212,15,141250,0.01545,419.934,420.151,7.27536,6.76045,420.451,7.28929,400.088,99.9212,0.9,0.9
Yellow_Aster,LI_24,Patch_4,4.50036E-06,2.12406E-12,1.9419E-05,3.94051,0.0500071,15,141250,0.01545,419.907,420.137,7.26685,6.74969,420.423,7.28085,399.986,0.0500071,4.9,4.9
